listing_id,name,host_id,host_name,Boroughs,neighbourhood,price,number_of_reviews,last_review,reviews_per_month,availability_365,Boroughs_ID
19908178,Private Bedroom in Bushwick Duplex Apartment,104569137,Samuel,Brooklyn,Bushwick,35,14,9/17/2017,5.75,72,1.0
2803080,Full Apartment in Bushwick Brooklyn,966082,Arvind & Angela,Brooklyn,Bushwick,69,6,8/13/2016,0.15,0,1.0
16811364,"Queen Sized Bed Townhouse Apartment, Near Subway",102482048,Susy,Brooklyn,Bushwick,30,32,9/29/2017,4.29,346,1.0
20235608,"Spacious 2 Bedroom in Bushwick, Brooklyn",109884885,Michael Ray,Brooklyn,Bushwick,195,2,9/1/2017,1.62,5,1.0
10273251,Cozy Place - Convenient Location,13187595,Angelica,Brooklyn,Bushwick,120,33,9/25/2017,1.77,328,1.0
11437588,Huge Sunny Room in Great Location,2760475,Aniela,Brooklyn,Bushwick,54,7,9/24/2017,0.37,185,1.0
1885714,Nice Bedroom in Central Bushwick!,2673168,David,Brooklyn,Bushwick,52,35,1/1/2017,0.74,275,1.0
18908676,"Big, bright room in bushwick in 3BR",119170289,Bam,Brooklyn,Bushwick,45,2,8/7/2017,0.48,0,1.0
2524658,Unique loft in Bushwick factory conversion,1091832,Julie,Brooklyn,Bushwick,119,9,1/3/2017,0.22,315,1.0
18253277,3 mins from metro&safe area in Brooklyn~,30943623,Sophie,Brooklyn,Bushwick,45,12,7/30/2017,2.18,0,1.0
13190078,Double Bedroom in a Sunny Bushwick Loft,58503744,Rachel,Brooklyn,Bushwick,60,6,8/27/2017,0.38,0,1.0
12764005,Brand New Clean and Sunny one bed!,7465850,Flower,Brooklyn,Bushwick,120,13,9/11/2017,0.82,326,1.0
18272753,The Reptarium: hip hideaway in sunny Bushwick loft,20175399,Grace,Brooklyn,Bushwick,69,13,9/19/2017,2.79,1,1.0
19677221,"Private, Spacious Brooklyn Room in Prime Location",88351271,Jordan,Brooklyn,Bushwick,45,10,9/3/2017,3.49,1,1.0
11190698,FABULOUS 2BR 20MINS FROM MANHATTAN!,58259133,Karen,Brooklyn,Bushwick,98,52,9/12/2017,2.72,35,1.0
1310672,BROWNSTONE BROOKLYN'S FINEST in NYC,2015914,Majar,Brooklyn,Bushwick,75,63,8/6/2017,1.22,317,1.0
3538861,Room in Bright Amazing Loft!,104250,Yair,Brooklyn,Bushwick,125,15,9/21/2017,0.4,7,1.0
14024180,Close to EVERYTHING + Backyard=JOY!,81160897,Roberto,Brooklyn,Bushwick,55,16,9/3/2017,1.08,0,1.0
2620837,Spacious room in huge loft,4691967,Mark,Brooklyn,Bushwick,48,5,9/5/2017,0.26,0,1.0
19177573,Private room in a beautiful apartment,61649734,Giulliana,Brooklyn,Bushwick,70,39,9/28/2017,10.09,8,1.0
16841998,Double Bedroom in a Sunny Bushwick Loft,112127289,Jordan,Brooklyn,Bushwick,40,6,6/19/2017,0.72,0,1.0
8256749,Luis and Melanie's B and B,41514104,Luis,Brooklyn,Bushwick,100,44,9/9/2017,1.77,336,1.0
14264872,Secluded cozy room in bushwick,70269689,David,Brooklyn,Bushwick,50,13,9/16/2017,0.97,354,1.0
18359326,Renovated Large 3 BR townhouse in trendy Bushwick,18132263,Shira,Brooklyn,Bushwick,200,7,9/17/2017,4.38,25,1.0
21036102,"Cosy, modern one bed apartment 20 mins from city",46864922,Jonny,Brooklyn,Bushwick,115,1,9/26/2017,1.0,6,1.0
15531889,Charming & Cool Bushwick 2 Bedroom,30380688,Ashley,Brooklyn,Bushwick,135,45,9/27/2017,4.19,239,1.0
15990572,Giant Green Room - AC and 20 Min to Manhattan,103841276,Cristina And Sasha,Brooklyn,Bushwick,35,48,9/18/2017,4.57,331,1.0
10551015,Big cozy room with 2 windows,880323,Vincent,Brooklyn,Bushwick,36,1,2/7/2016,0.05,0,1.0
20250330,Convenient Luxury in Trendy Brooklyn w/Smart TV,15396508,Paolo,Brooklyn,Bushwick,90,14,9/29/2017,7.5,43,1.0
13434493,Private Trendy Bushwick Loft,74903132,Cassidy,Brooklyn,Bushwick,41,2,7/27/2016,0.13,0,1.0
19332658,Big & Sunny Brooklyn Room | TV/AC/Private Bath,3734323,Colin,Brooklyn,Bushwick,60,4,8/3/2017,1.17,0,1.0
2685987,"Sunny Private Bedroom, Brooklyn NYC",13749275,Danielle,Brooklyn,Bushwick,50,23,6/1/2017,0.61,364,1.0
17093715,Loft-like airy 1 BR in Bushwick/Ridgewood Brooklyn,1591984,Polsia,Brooklyn,Bushwick,125,9,7/23/2017,1.56,90,1.0
13631221,"Private room w/ park view AC, Cable",5925222,Sophia,Brooklyn,Bushwick,55,3,8/1/2016,0.2,341,1.0
18021702,Beautiful BK Apartment!!,13541700,Ginny,Brooklyn,Bushwick,221,1,5/14/2017,0.21,0,1.0
13859473,Spacious Bushwick Room w/ Private Entrance & Bath,81888716,Angelika,Brooklyn,Bushwick,100,49,9/23/2017,3.29,56,1.0
13433870,Bright Bedroom with views of city,31162653,Laszlo,Brooklyn,Bushwick,95,1,9/5/2016,0.08,0,1.0
1244136,PRIVATE COZY AMBIENT ROOM*****,6781476,Gina,Brooklyn,Bushwick,60,89,9/29/2017,1.82,331,1.0
14285789,Cozy Spacious Duplex Room  Art Loft,10076276,Denis,Brooklyn,Bushwick,50,11,5/31/2017,0.8,257,1.0
20708246,Comfortable bedroom in heart of Bushwick,11975404,Art,Brooklyn,Bushwick,50,2,9/22/2017,2.0,42,1.0
18021138,Dreamy Private Room BK,13541700,Ginny,Brooklyn,Bushwick,68,3,6/15/2017,0.57,0,1.0
19528363,"Private Room in Bushwick, Brooklyn.",137144303,Corey,Brooklyn,Bushwick,50,15,9/28/2017,5.23,42,1.0
16120005,Private 2 bedroom apartment in trendy neighborhood,95282284,Jessie,Brooklyn,Bushwick,150,4,5/6/2017,0.43,101,1.0
18961444,Cornelia House for all you NY need in Brooklyn!,132227676,Niki,Brooklyn,Bushwick,43,1,7/22/2017,0.41,0,1.0
9824463,BK's Finest Courtyard Rm close to transportation,50600973,Joy,Brooklyn,Bushwick,60,97,9/18/2017,4.46,65,1.0
6354789,Bushwick! Private Room in a 3BR,2891915,Itamar,Brooklyn,Bushwick,33,3,1/5/2016,0.1,0,1.0
7075449,Bushwick Beauty,11453695,Sasha,Brooklyn,Bushwick,85,1,7/6/2015,0.04,0,1.0
5633469,"BK Garden Oasis Queen bd, L train!",231950,David,Brooklyn,Bushwick,68,140,9/18/2017,4.71,35,1.0
7599569,Quiet room in Bushwick!,15762897,Davey,Brooklyn,Bushwick,50,10,6/6/2016,0.39,0,1.0
1373456,Warm & Welcoming Private Room,1286275,Kerry,Brooklyn,Bushwick,65,39,5/28/2017,0.8,332,1.0
9369426,Spacious Bushwick 1Br off Morgan L. Sleeps 2.,943095,Talia,Brooklyn,Bushwick,90,1,7/20/2017,0.11,7,1.0
8385284,"2 bdrm apt in Bushwick off L,M",13501341,Fiorella,Brooklyn,Bushwick,95,1,7/6/2016,0.07,12,1.0
18804869,"Spacious Suite, Balcony, yard: 15 min from city",14324265,Ariel,Brooklyn,Bushwick,95,9,9/10/2017,2.21,356,1.0
12953757,Huge + Cozy East Williamsburg Room,24747678,Caroline,Brooklyn,Bushwick,59,4,7/7/2017,0.26,0,1.0
14217843,Sunny and Spacious Bushwick Duplex,85693026,Kai,Brooklyn,Bushwick,65,3,8/15/2016,0.21,0,1.0
5632551,Home 4 Medical Professionals-Wyckoff Heights MC 6,26377263,Stat,Brooklyn,Bushwick,48,2,9/26/2015,0.07,95,1.0
1307123,Apt on L train/Jefferson (Room A),672131,Daniel,Brooklyn,Bushwick,80,1,10/17/2013,0.02,82,1.0
20640070,Huge Private Room w/ Rooftop in Cool Brooklyn loft,91383461,Joshua,Brooklyn,Bushwick,75,8,9/30/2017,7.27,11,1.0
19327822,"Bedroom, Queen bed, 4 train stops to Manhattan",78183456,Ralph,Brooklyn,Bushwick,65,7,9/24/2017,3.5,80,1.0
3861299,Sunny Room in artsy Apartment!,16540411,Felipe And Adele,Brooklyn,Bushwick,60,11,5/24/2017,0.29,275,1.0
7072541,"1Bdr Artist Apt. (L,M,J,Z trains)",35819315,Hui & Jonathan,Brooklyn,Bushwick,165,11,5/22/2017,0.41,0,1.0
7932428,Bushwick 1 bedroom w/ private roof,21468915,Adrianna,Brooklyn,Bushwick,80,1,9/7/2015,0.04,0,1.0
12905205,Cozy bedroom,63432180,Melissa,Brooklyn,Bushwick,70,5,9/11/2016,0.31,256,1.0
11238715,Penthouse King Bedroom w/Amazing Views,26434803,Zach,Brooklyn,Bushwick,65,1,5/10/2016,0.06,0,1.0
1830244,Cool and cozy room + Stylish Livingroom,5309364,Michael,Brooklyn,Bushwick,80,6,9/4/2017,0.14,0,1.0
9862364,East Williamsburg. New and Nice.,534266,Thiago,Brooklyn,Bushwick,48,1,1/5/2016,0.05,0,1.0
2157550,"2BD True Loft, Hip & Artsy Location",11010011,Adrien,Brooklyn,Bushwick,130,9,6/26/2017,0.31,0,1.0
10157393,"Stay on same block as L& M Trains in BUSHWICK, BK!",19345954,Amanda,Brooklyn,Bushwick,49,14,9/27/2017,2.96,67,1.0
1306570,Apt on L train/Jefferson (whole),672131,Daniel,Brooklyn,Bushwick,175,11,9/4/2016,0.24,326,1.0
7530545,Bushwick Bedroom - Great Location,8293900,Lydia,Brooklyn,Bushwick,50,6,7/1/2017,0.37,71,1.0
17558031,"Big room in Bushwick, terrace, 1 blk from train.",119170289,Bam,Brooklyn,Bushwick,70,2,8/18/2017,0.29,0,1.0
16377535,Cozy 1 BR in Bushwick (All welcome!),107271559,Cait,Brooklyn,Bushwick,59,9,7/29/2017,0.97,304,1.0
17294950,A Room with a View @ The Funky Loft w Breakfast,1432946,Marcella & António,Brooklyn,Bushwick,85,42,9/30/2017,5.55,73,1.0
4056620,Sun drenched Bushwick loft,15936873,Carolyn And Carlos,Brooklyn,Bushwick,75,54,9/18/2017,2.07,338,1.0
4581556,Musician & Artist Haven @ RAKitCLUB,23748624,RAKit,Brooklyn,Bushwick,65,172,10/2/2017,5.14,286,1.0
19326257,Perfect Bushwick Apartment,19110842,Dianna,Brooklyn,Bushwick,58,1,7/28/2017,0.44,0,1.0
15131952,Bushwick 1 Bedroom w/ Manhattan Skyline view,50546859,Maria,Brooklyn,Bushwick,80,1,10/24/2016,0.09,0,1.0
19851136,"Bushwick 2BR, 1.5 Bath (10 mins from Manhattan!)",140365841,Steven,Brooklyn,Bushwick,200,6,9/19/2017,2.77,354,1.0
12444762,Sunny room in Trendy Bushwick,4001540,Anthony,Brooklyn,Bushwick,48,6,8/1/2017,0.37,0,1.0
17752907,large light-filled bedroom in Bushwick!,65068375,Mabel,Brooklyn,Bushwick,37,1,5/8/2017,0.2,0,1.0
18342727,Comfy and Quiet Private Room in Brooklyn,33870377,Muath,Brooklyn,Bushwick,199,2,5/7/2017,0.38,122,1.0
3401083,Sunny Bushwick Brownstone,17153037,Janice,Brooklyn,Bushwick,120,20,4/21/2017,0.51,300,1.0
13885982,The Bushwick Museum,11841497,Amanda,Brooklyn,Bushwick,55,3,7/29/2016,0.2,0,1.0
18735631,"Charming 1 Bedroom Apartment in Bushwick, Brooklyn",123355776,Carol,Brooklyn,Bushwick,184,18,9/24/2017,4.12,57,1.0
6611419,GC Bushwick Treeline Bedroom,21823,Greg,Brooklyn,Bushwick,80,3,3/2/2017,0.13,45,1.0
4841843,"Cozy, Sunny Bedroom in Bushwick",15615036,Ronnie,Brooklyn,Bushwick,49,12,1/2/2017,0.36,0,1.0
20046845,Luxury Brooklyn Condo - Private Bedroom & Bathroom,17983295,Barry,Brooklyn,Bushwick,75,9,9/25/2017,4.09,27,1.0
9297852,Cozy Loft Apartment in Bushwick,48261452,Carolina,Brooklyn,Bushwick,99,5,6/26/2017,0.23,3,1.0
6611557,GC Bushwick First Floor 4 Bedroom,21823,Greg,Brooklyn,Bushwick,300,13,8/23/2017,0.71,271,1.0
18673347,Bushwick artists loft,5650322,Eric,Brooklyn,Bushwick,59,1,6/10/2017,0.26,201,1.0
6611502,GC Bushwick Oasis Bedroom,21823,Greg,Brooklyn,Bushwick,70,1,12/1/2015,0.04,45,1.0
1232925,Cozy Bushwick Carriage House ~ Green Room,632548,Rachel,Brooklyn,Bushwick,60,25,9/21/2017,0.51,270,1.0
7972210,Large room in Bushwick!,12720552,Julie,Brooklyn,Bushwick,100,14,1/1/2017,0.57,292,1.0
19652745,Modern apt in Hipster Bushwick,74356706,Suzanne,Brooklyn,Bushwick,60,5,9/5/2017,2.54,24,1.0
10281054,Spacious Private Room in Brooklyn,2238052,Chris,Brooklyn,Bushwick,69,33,9/25/2017,1.54,99,1.0
13688249,Modern loft in great neighborhood,79743216,Stepha,Brooklyn,Bushwick,100,2,7/31/2016,0.14,0,1.0
9231791,Hip Bushwick apartment,47989547,Hannah,Brooklyn,Bushwick,60,3,5/1/2016,0.15,0,1.0
4250746,Newly-Renovated 2BR/1BTH Garden Apt,22057975,Kevin,Brooklyn,Bushwick,140,73,9/16/2017,2.02,60,1.0
6676250,Comfortable bed in a great room!,12720552,Julie,Brooklyn,Bushwick,50,7,8/14/2016,0.27,362,1.0
10411803,Room w/ Private Bathroom and Entry,53617261,Tas,Brooklyn,Bushwick,63,11,5/22/2017,0.56,339,1.0
16572134,Amazing Private Bedroom in Brooklyn,38844508,Taylor,Brooklyn,Bushwick,40,1,2/16/2017,0.13,275,1.0
15982208,"Huge Yellow Room- AC, 20 Min to Manhattan",103841276,Cristina And Sasha,Brooklyn,Bushwick,45,56,9/24/2017,5.28,348,1.0
7789346,Home 4 Medical Professionals-Wykof9,26377263,Stat,Brooklyn,Bushwick,47,2,5/20/2017,0.09,207,1.0
7789213,Home 4 Medical Professionals-Wykof8,26377263,Stat,Brooklyn,Bushwick,47,2,5/13/2017,0.15,216,1.0
13424996,Breezy Bushwick Apartment with Backyard,4392549,Eleanor,Brooklyn,Bushwick,99,4,7/25/2016,0.26,0,1.0
7788880,Home 4 Medical Professionals-Wykof7,26377263,Stat,Brooklyn,Bushwick,47,3,7/1/2017,0.33,286,1.0
6937480,BUSHWICK Beaut! Private bed & bath,36373090,Erika,Brooklyn,Bushwick,70,1,8/19/2015,0.04,0,1.0
55505,Nature-Themed Studio Apartment,262095,Darius,Brooklyn,Bushwick,115,50,9/13/2017,0.59,288,1.0
16767160,1 bright &cozy bedroom Brooklyn vibe w/ roof,100424005,Dewey,Brooklyn,Bushwick,60,62,9/18/2017,7.35,61,1.0
16504986,Sunny Bedroom In The Heart of Bushwick,108448918,Jermaine,Brooklyn,Bushwick,55,13,5/28/2017,1.45,0,1.0
12966415,Cozy room in Heart of Bushwick!,51615013,Richard,Brooklyn,Bushwick,49,14,9/4/2017,0.88,316,1.0
20567804,Cute Room in Bushwick,2428518,Didi And Luis,Brooklyn,Bushwick,40,1,9/28/2017,1.0,48,1.0
7132891,Bohemian & Chic Apartment.,23988743,Rachid,Brooklyn,Bushwick,75,19,5/24/2017,0.71,358,1.0
9360968,Sunny Bedroom in heart of Bushwick,29988752,Charis,Brooklyn,Bushwick,75,19,9/22/2017,0.85,49,1.0
16176701,"Sunny, 3 Bedroom in the Heart of Bushwick",278393,Dylana,Brooklyn,Bushwick,160,14,7/9/2017,1.59,0,1.0
17256012,Cozy Bushwick Abode,30530154,Kristen,Brooklyn,Bushwick,169,20,9/22/2017,3.02,330,1.0
8932929,Spacious Room in Bushwick with a back yard.,12502512,Ashley,Brooklyn,Bushwick,44,1,12/27/2015,0.05,0,1.0
13293574,Vibrant and modern 1BR in heart of Bushwick.,75023435,Kevin,Brooklyn,Bushwick,95,2,7/14/2016,0.13,0,1.0
9557990,Delightful Room w/ Balcony! 15 mins to Manhattan!,3309814,Monica,Brooklyn,Bushwick,61,43,9/28/2017,1.91,6,1.0
7198703,Private Bushwick Spot,3947455,Daniel,Brooklyn,Bushwick,30,1,9/1/2017,0.91,31,1.0
1759154,Private  Room - 15 min to Manhattan,8998154,Gordon,Brooklyn,Bushwick,64,92,9/23/2017,1.9,172,1.0
11851350,Bushwick Brooklyn Artist Lodge,4591602,Alec & Laura,Brooklyn,Bushwick,54,14,8/25/2017,1.02,49,1.0
20467162,Private Room With Private Bath,7827425,Eric,Brooklyn,Bushwick,52,1,10/1/2017,1.0,99,1.0
16503552,"@2 Cozy room for 2,4 people. L train 4 min. BK",94374473,Kostiantyn,Brooklyn,Bushwick,35,11,9/22/2017,2.5,296,1.0
11391101,Hip Bushwick right on the L train!,59756933,Magdalena,Brooklyn,Bushwick,60,1,3/19/2016,0.05,0,1.0
13498381,Lower bunk at the Invisible College: a hacker loft,1125196,Paul,Brooklyn,Bushwick,40,18,9/16/2017,1.21,333,1.0
9556983,Private modern room with NYC skyline view,49485109,Spencer,Brooklyn,Bushwick,62,14,9/17/2017,1.03,0,1.0
15717312,Cozy Warm Private Room by L Train Brooklyn NY,49028789,Justin,Brooklyn,Bushwick,36,5,5/14/2017,0.93,269,1.0
4050795,Cozy Contempo Rustic Chic (stay w/a local artist!),21004091,Tony,Brooklyn,Bushwick,90,8,10/1/2017,3.75,335,1.0
17682208,Bushwick Hideaway (Studio),11392003,Mark,Brooklyn,Bushwick,210,20,9/26/2017,3.53,33,1.0
12833297,Furnished private room in townhouse room #5,8219280,Julian,Brooklyn,Bushwick,90,2,10/8/2016,0.16,336,1.0
14666899,Modern Room in Great Location (Bushwick),91131716,Colin,Brooklyn,Bushwick,40,2,8/27/2016,0.15,0,1.0
3789400,Cozy apartment in Bushwick,19450203,Shaun,Brooklyn,Bushwick,100,1,9/8/2014,0.03,365,1.0
8899476,"ENTIRE Floor,PRIVATE Bath&Entrance!",3441272,Jasmin& Cousin Davor :D,Brooklyn,Bushwick,85,132,9/17/2017,5.5,274,1.0
14153081,Backyard Oasis in Bushwick,1699871,Chloe,Brooklyn,Bushwick,111,38,9/5/2017,2.71,104,1.0
15191369,Sunny Private Bedroom overlooking Garden,9820942,Erica And Jorel,Brooklyn,Bushwick,60,16,9/15/2017,1.3,179,1.0
13148724,Large Modern Room in Lux Apt 1 Block From Subway,73247571,Sergio,Brooklyn,Bushwick,65,19,7/8/2017,1.16,0,1.0
17419506,"Cozy, Private, Minutes to Subway-Easy Cancellation",112283893,Lena,Brooklyn,Bushwick,89,3,9/18/2017,1.36,362,1.0
9750308,Bushwick artist den with backyard access,50291368,Zoey,Brooklyn,Bushwick,46,16,8/5/2017,0.74,0,1.0
15976195,Adorable artistic 1-bedroom apartment in Bushwick,13540623,Bonnie,Brooklyn,Bushwick,60,1,5/3/2017,0.19,147,1.0
4572920,2 Bedroom in Peaceful Apartment,205285,Andrea,Brooklyn,Bushwick,70,14,6/30/2017,0.42,245,1.0
15433617,Rustic Brooklyn loft in spectacular location,1551011,Ian,Brooklyn,Bushwick,216,18,9/11/2017,1.81,248,1.0
7456166,Large 1 Bdrm for 5; close to Roberta's / Morgan L,36849759,Peter,Brooklyn,Bushwick,175,48,9/23/2017,2.17,330,1.0
9028916,BOHO Beautiful room :),26310766,Elizabeth,Brooklyn,Bushwick,54,3,1/5/2017,0.14,304,1.0
19123066,Charming Brooklyn Pad!,133407801,Sarah,Brooklyn,Bushwick,60,5,8/28/2017,1.34,144,1.0
17025780,"Goodyoga's Guest Room: Clean, Large & Bright",1240933,Goodyoga,Brooklyn,Bushwick,75,41,9/24/2017,5.26,350,1.0
762015,"Private Oasis, en suite bathroom",3992566,Clay,Brooklyn,Bushwick,103,39,7/30/2017,0.97,150,1.0
17810272,"Lovely, spacious private bedroom, 25 mins to MNHTN",38645342,Attila,Brooklyn,Bushwick,75,14,9/17/2017,2.37,88,1.0
4694622,Cozy Garden Apartment in Bushwick!!,24269297,Caitlin,Brooklyn,Bushwick,75,24,9/10/2017,0.83,285,1.0
17156951,"Sapcious 1 BR in a 2 BR apt in Bushwick, Brooklyn",115387912,Peter,Brooklyn,Bushwick,50,11,9/20/2017,1.9,124,1.0
8052046,Traveler's Bunk Beds in Brooklyn,21090508,Jarad,Brooklyn,Bushwick,54,57,9/14/2017,2.24,319,1.0
18597408,Huge sunny bedroom in Bushwick brooklyn!,159936,Ludine,Brooklyn,Bushwick,45,1,5/12/2017,0.2,0,1.0
13878031,Tropical Surf Shack Loft PRIVATE 1 Bdrm,920002,Sheryl,Brooklyn,Bushwick,130,9,6/25/2017,0.69,350,1.0
19120385,Private room with your own bathroom,93153006,Lili,Brooklyn,Bushwick,78,1,9/16/2017,1.0,350,1.0
13745923,Private Room in Modern Apartment,37084984,Erica,Brooklyn,Bushwick,25,4,8/31/2016,0.27,0,1.0
13573103,"Private room in Bushwick, Brooklyn. backyard+roof!",78279322,Cortland,Brooklyn,Bushwick,35,1,7/5/2016,0.07,0,1.0
13754604,Effing Perfect Designer Apartment,22215578,Dane,Brooklyn,Bushwick,164,15,9/24/2017,0.97,18,1.0
15436190,Lovely Room with terrace in Cool & Artsy Bushwick,98978751,Liv,Brooklyn,Bushwick,60,15,9/13/2017,1.36,297,1.0
2079686,Sunny apt with Backyard,7624316,Rebecca,Brooklyn,Bushwick,60,14,2/20/2017,0.31,0,1.0
9550553,Bedroom in apt with all amenities in Bushwick!,680594,Andrea,Brooklyn,Bushwick,100,1,12/18/2016,0.1,87,1.0
20693035,Spacious Sunny Space,147459056,Sam,Brooklyn,Bushwick,195,2,9/19/2017,2.0,333,1.0
8503280,1 Bedroom near Williamsburg,25913948,Natalie,Brooklyn,Bushwick,45,1,10/29/2015,0.04,0,1.0
7664965,Bushwick & Hart,3861106,Andrew,Brooklyn,Bushwick,77,5,9/23/2017,0.27,355,1.0
2998174,Serene Space in Huge Duplex,5684941,Jade,Brooklyn,Bushwick,55,12,9/3/2017,0.33,365,1.0
13978036,2 BDR Space in Bushwick Brooklyn!,22484243,Andrew,Brooklyn,Bushwick,100,42,9/29/2017,2.84,59,1.0
8501823,Spacious Master Bedroom in Bushwick,17530762,Ian,Brooklyn,Bushwick,62,1,11/15/2015,0.04,0,1.0
4700565,Charming Bohemian Bushwick Apt,24298733,Tuva,Brooklyn,Bushwick,48,1,8/22/2015,0.04,0,1.0
1817821,Small Private room in Bushwick Loft,471601,Taylor,Brooklyn,Bushwick,58,1,8/29/2017,0.83,244,1.0
1817510,Skylight BR in Gorgeous Rooftop Apt,6957798,Charisse,Brooklyn,Bushwick,64,238,9/16/2017,4.94,325,1.0
15317349,"14 Min to Union Sq, Manhattan-Sunny Over Garden",9820942,Erica And Jorel,Brooklyn,Bushwick,60,26,8/31/2017,2.31,131,1.0
6403795,Twin Loft Nook in Brooklyn,21090508,Jarad,Brooklyn,Bushwick,44,20,9/9/2017,0.69,337,1.0
14138800,Cozy Brooklyn Home with an Artistic Twist,85337174,Shilpa,Brooklyn,Bushwick,90,6,10/18/2016,0.42,49,1.0
20575119,PRIME Bushwick Location - Room #1,146983648,Matt,Brooklyn,Bushwick,75,11,9/28/2017,11.0,80,1.0
18041033,Dreamy Brooklyn Oasis in Artistic Neighborhood,10964365,Ermina,Brooklyn,Bushwick,65,1,5/1/2017,0.19,0,1.0
10074185,Duplex @ heart of Bushwick!,40533777,Sergio,Brooklyn,Bushwick,65,3,1/2/2017,0.14,71,1.0
6812690,Sunny Big Room With Garden Views,23582893,Laramie,Brooklyn,Bushwick,57,15,8/31/2017,0.69,180,1.0
18790512,Private Room in Beating Heart of NYC Art Scene,110349355,Justin,Brooklyn,Bushwick,51,5,9/19/2017,1.18,0,1.0
9936553,"Big, bright private room Bushwick",11850022,Fraser,Brooklyn,Bushwick,50,1,1/2/2016,0.05,0,1.0
9025421,Charming comfy apt in hip Bushwick!,4422465,Isabel,Brooklyn,Bushwick,89,4,7/18/2017,0.19,0,1.0
20231046,Newly renovated 2 bed/2 bath in heart of Bushwick,313079,Mia,Brooklyn,Bushwick,157,5,9/27/2017,3.49,145,1.0
19641191,Sunny Spacious Room in Cozy warm-hearted apartment,5153411,Xi,Brooklyn,Bushwick,55,1,8/1/2017,0.47,34,1.0
9810729,Charming & Spacious 1.5 Bedrooms,488973,Agostina,Brooklyn,Bushwick,80,2,1/25/2016,0.09,0,1.0
505315,Charming ROOM(s) Lovely BUSHWICK Block 2br rooftop,167417,Kelly,Brooklyn,Bushwick,49,22,9/3/2017,0.41,304,1.0
8942367,Large Room in Trendy Bushwick,9864136,Anthony,Brooklyn,Bushwick,45,17,9/1/2017,0.76,333,1.0
3404472,Charming Boutique Room in Bushwick,17169449,Kip,Brooklyn,Bushwick,55,166,9/12/2017,4.23,26,1.0
9149797,Massive musical haven in Bushwick,14841940,David,Brooklyn,Bushwick,88,5,10/7/2016,0.22,274,1.0
14266442,Loft Bed and Work Space for the Solo Traveler,86942700,Craig,Brooklyn,Bushwick,30,37,9/10/2017,2.64,41,1.0
10202835,Cozy room in Artist House,37561828,Evan,Brooklyn,Bushwick,35,33,9/5/2016,1.57,0,1.0
9022972,Beautiful Bushwick Apartment,1623220,Nicole,Brooklyn,Bushwick,84,12,8/23/2017,0.54,73,1.0
19508209,Bushwick on a Budget,127925141,Gabe,Brooklyn,Bushwick,44,1,7/30/2017,0.45,0,1.0
20818853,Charming Brooklyn 2 Bedroom,14988482,Zoya,Brooklyn,Bushwick,125,1,9/24/2017,1.0,0,1.0
18721557,Awesome Room in prime area of Bushwick+Breakfast!,2021181,Tutti,Brooklyn,Bushwick,60,5,8/12/2017,1.11,143,1.0
16165498,"Private, Clean, Spacious Room with Full Bathroom",28875304,Sebastian,Brooklyn,Bushwick,65,1,1/1/2017,0.11,0,1.0
7842406,Cool Bushwick apt. +roof!,27740978,Maxwell,Brooklyn,Bushwick,55,2,10/29/2015,0.08,347,1.0
18721078,Cozy stay in Bushwick,23436595,Greem,Brooklyn,Bushwick,100,3,9/10/2017,2.73,122,1.0
16427197,Beautiful large 2 bedroom @ Bushwick,4349699,Florencia,Brooklyn,Bushwick,280,1,9/3/2017,1.0,194,1.0
2224417,"Spacious, bright, heart of Bushwick",4028092,Assaf,Brooklyn,Bushwick,110,10,1/7/2017,0.53,0,1.0
8890016,Good Living in Brooklyn! Dbl Rm,16883036,Karen,Brooklyn,Bushwick,49,66,8/29/2017,2.76,309,1.0
20816972,House of Moon Dog,149296548,Eli,Brooklyn,Bushwick,69,1,9/10/2017,1.0,84,1.0
19113032,Luxury Master Bedroom in Prime Brooklyn,46317725,Jamie,Brooklyn,Bushwick,79,2,6/8/2017,0.5,0,1.0
15837163,Private room with own bathroom #8,102560956,Tootschie,Brooklyn,Bushwick,68,51,10/1/2017,4.75,326,1.0
3637029,Cozy Wiliamsburg!,18343265,Melissa,Brooklyn,Bushwick,65,18,12/22/2015,0.46,0,1.0
10723838,Huge room 20 min to City,38645342,Attila,Brooklyn,Bushwick,76,87,9/15/2017,4.23,87,1.0
13542884,Awesome Bedroom with Rooftop Access!,17000049,Ashton,Brooklyn,Bushwick,71,1,8/3/2016,0.07,0,1.0
1941495,"Huge Garden flat, 20 min Manhattan!",1430695,Julia & Anthony,Brooklyn,Bushwick,249,31,9/18/2017,0.68,148,1.0
20678328,"Nice, Comfortable Room in Modern Bushwick",121561440,David,Brooklyn,Bushwick,52,2,9/23/2017,2.0,154,1.0
