AirBnB_Listings_Table_NYC
Borough_ID,Borough,Price,Min_Number_Nights_Booked,Total_Reviews,Reviews_Per_Month,Number_of_Listings,Annual_Availability_(Days)
4,Queens,50,1,0,,3,355
4,Queens,288,1,0,,1,365
4,Queens,55,2,15,1.15,1,170
4,Queens,1000,1,0,,1,365
4,Queens,65,3,0,,1,0
4,Queens,52,2,12,2.75,3,170
4,Queens,399,1,1,1,1,365
4,Queens,80,1,0,,1,365
4,Queens,165,10,0,,1,365
4,Queens,160,1,40,4.94,4,158
4,Queens,60,1,38,2.02,8,350
4,Queens,50,1,11,3.08,11,82
4,Queens,65,3,48,2.8,12,166
4,Queens,188,1,55,2.28,1,86
4,Queens,70,1,9,3.7,11,184
4,Queens,99,1,2,0.08,1,0
4,Queens,99,1,3,3,1,340
4,Queens,60,1,16,1.28,3,358
4,Queens,36,20,2,0.16,2,364
4,Queens,78,1,0,,15,151
4,Queens,78,1,0,,15,336
4,Queens,75,1,5,0.63,1,179
4,Queens,70,2,26,2.26,4,359
4,Queens,90,1,5,5,2,174
4,Queens,70,2,9,0.16,5,284
4,Queens,33,1,2,2,2,180
4,Queens,68,1,139,4.96,1,330
4,Queens,47,1,28,4.94,2,344
4,Queens,70,1,9,0.37,3,361
4,Queens,45,1,10,3.53,3,334
4,Queens,158,2,0,,1,152
4,Queens,60,1,31,2.34,8,362
4,Queens,88,1,0,,2,176
4,Queens,80,2,3,0.32,4,356
4,Queens,235,2,0,,4,351
4,Queens,70,1,19,2.58,1,334
4,Queens,80,1,8,2.4,2,177
4,Queens,36,2,20,4.69,1,5
4,Queens,89,1,0,,1,325
4,Queens,198,1,61,3.07,1,81
4,Queens,1800,2,0,,15,365
4,Queens,60,1,0,,1,0
4,Queens,35,2,16,0.41,7,351
4,Queens,100,1,7,4.2,4,165
4,Queens,168,1,12,2.03,9,339
4,Queens,160,3,74,1.39,1,343
4,Queens,35,1,36,2.23,3,352
4,Queens,75,1,1,0.3,1,88
4,Queens,85,3,1,1,2,364
4,Queens,68,1,9,1.03,2,175
4,Queens,188,1,52,2.62,1,82
4,Queens,90,30,0,,1,87
4,Queens,70,1,37,6.98,9,346
4,Queens,76,1,75,1.41,2,0
4,Queens,349,1,2,2,1,143
4,Queens,48,1,18,8.18,9,356
4,Queens,50,1,0,,8,360
4,Queens,40,1,3,0.44,2,212
4,Queens,148,3,0,,1,69
4,Queens,75,1,37,2.79,1,75
4,Queens,70,1,0,,1,0
4,Queens,78,1,8,6.67,15,160
4,Queens,45,2,43,1.53,3,154
4,Queens,90,3,1,0.05,1,0
4,Queens,50,2,4,2.35,1,140
4,Queens,63,3,57,2.03,1,342
4,Queens,50,1,2,2,3,362
4,Queens,75,3,34,2.08,12,167
4,Queens,60,1,34,1.42,3,363
4,Queens,47,2,39,1.39,3,274
4,Queens,69,1,4,0.31,7,336
4,Queens,55,1,20,2.01,1,170
4,Queens,62,1,0,,1,365
4,Queens,55,1,87,5.97,1,110
4,Queens,49,1,17,1.68,2,78
4,Queens,39,1,16,0.96,1,362
4,Queens,39,1,39,1.3,1,31
4,Queens,128,1,6,5.62,15,167
4,Queens,100,4,10,0.58,2,155
4,Queens,55,1,86,1.55,2,331
4,Queens,81,1,213,3.86,2,299
4,Queens,69,1,0,,1,0
4,Queens,65,1,0,,2,85
4,Queens,41,1,0,,1,58
4,Queens,27,1,0,,1,0
4,Queens,75,2,46,3.37,1,82
4,Queens,45,1,25,4.34,3,73
4,Queens,70,1,16,0.56,9,312
4,Queens,188,1,9,3.38,1,167
4,Queens,50,3,57,3.28,12,343
4,Queens,100,2,4,0.6,1,151
4,Queens,120,1,2,1.46,1,0
4,Queens,75,2,28,0.69,7,363
4,Queens,145,1,1,1,1,178
4,Queens,110,1,1,1,1,176
4,Queens,75,1,11,2.06,3,320
4,Queens,45,1,97,3.34,2,152
4,Queens,70,1,45,1.48,8,356
4,Queens,120,1,0,,2,156
4,Queens,68,2,8,2.53,3,70
4,Queens,58,1,11,4.12,3,361
4,Queens,99,2,26,4.17,3,136
4,Queens,65,7,0,,1,0
4,Queens,55,1,359,5.59,3,310
4,Queens,29,5,0,,1,328
4,Queens,239,1,63,2.02,9,298
4,Queens,80,1,65,2.21,1,359
4,Queens,65,1,73,4.24,1,146
4,Queens,59,1,9,2.97,2,75
4,Queens,50,1,7,3.44,11,355
4,Queens,180,1,0,,1,0
4,Queens,88,1,0,,2,177
4,Queens,140,2,7,0.74,1,238
4,Queens,60,1,0,,1,0
4,Queens,90,1,8,1.47,4,159
4,Queens,70,1,1,0.16,4,159
4,Queens,65,1,3,3,11,58
4,Queens,35,2,4,2.5,7,360
4,Queens,75,1,27,1.06,1,336
4,Queens,110,1,119,4.12,3,339
4,Queens,150,1,2,2,1,89
4,Queens,59,1,14,2.12,7,337
4,Queens,29,5,17,1.5,1,327
4,Queens,79,3,43,3.18,12,173
4,Queens,150,2,23,2.2,1,341
4,Queens,30,1,103,3.65,2,172
4,Queens,71,1,1,0.1,1,365
4,Queens,99,1,0,,2,353
4,Queens,75,2,18,0.33,5,364
4,Queens,60,2,10,0.18,5,333
4,Queens,60,1,220,4.04,3,305
4,Queens,70,1,75,2.48,8,359
4,Queens,228,1,4,3.16,15,173
4,Queens,44,2,0,,3,357
4,Queens,148,1,3,3,15,175
4,Queens,49,1,4,4,2,337
4,Queens,75,1,0,,1,85
4,Queens,35,1,0,,1,0
4,Queens,459,1,2,0.92,9,311
4,Queens,40,3,46,2.66,2,95
4,Queens,49,2,26,0.7,2,353
4,Queens,35,3,33,2.36,3,338
4,Queens,45,1,1,1,3,354
4,Queens,66,1,87,4.62,2,350
4,Queens,85,1,52,4.94,1,144
4,Queens,109,1,31,5.22,2,120
4,Queens,70,1,0,,2,185
4,Queens,47,1,24,4.29,9,168
4,Queens,189,1,1,1,2,89
4,Queens,80,1,0,,3,1
4,Queens,49,2,46,1.65,3,360
4,Queens,100,1,26,5.06,9,353
4,Queens,165,365,6,1.45,1,90
4,Queens,52,3,109,3.74,2,0
4,Queens,48,1,5,1.03,1,0
4,Queens,58,1,6,1.43,2,87
4,Queens,52,1,33,3.3,2,47
4,Queens,51,5,117,4.27,2,30
4,Queens,180,3,24,1.75,1,0
4,Queens,35,3,14,0.49,7,364
4,Queens,0,1,0,,9,360
4,Queens,88,4,1,1,1,340
4,Queens,156,1,3,3,15,166
4,Queens,70,4,0,,1,0
4,Queens,40,7,3,0.19,12,354
4,Queens,110,2,14,4.67,1,194
4,Queens,50,1,12,4.39,11,345
4,Queens,95,1,0,,15,76
4,Queens,72,1,3,3,15,166
4,Queens,60,1,134,4.32,8,347
4,Queens,50,1,20,5.08,11,74
4,Queens,70,1,12,3.03,11,333
4,Queens,389,1,1,1,9,321
4,Queens,80,1,4,0.7,3,55
4,Queens,59,3,35,0.97,1,363
4,Queens,50,3,56,3.54,12,154
4,Queens,45,1,12,1.21,4,268
4,Queens,88,2,10,0.92,1,160
4,Queens,20,3,2,0.09,1,0
4,Queens,44,1,0,,1,0
4,Queens,89,5,2,0.79,1,0
4,Queens,120,1,12,4.68,2,353
4,Queens,20,1,7,1.15,4,240
4,Queens,46,2,7,2.76,1,150
4,Queens,68,1,104,4.05,2,354
4,Queens,50,1,8,4.8,11,73
4,Queens,60,1,24,1.69,8,359
4,Queens,60,1,62,2.99,8,344
4,Queens,45,15,1,0.32,1,0
4,Queens,95,2,12,9.73,1,84
4,Queens,70,1,6,0.58,4,268
4,Queens,109,1,80,6.03,2,342
4,Queens,70,2,24,2.12,4,306
4,Queens,110,3,13,2.79,1,90
4,Queens,90,2,30,2.37,1,352
4,Queens,60,1,20,5.94,11,317
4,Queens,82,2,2,1.07,1,0
4,Queens,39,1,2,0.88,1,0
4,Queens,110,4,6,0.13,1,364
4,Queens,45,3,6,1.35,1,344
4,Queens,138,1,0,,2,365
4,Queens,30,1,9,4.91,2,76
4,Queens,78,1,2,2,15,166
4,Queens,60,2,14,1.24,4,283
4,Queens,69,1,2,2,7,365
4,Queens,85,3,24,1.13,2,364
4,Queens,78,1,0,,15,3
4,Queens,99,3,13,0.84,1,0
4,Queens,50,1,0,,3,362
4,Queens,30,1,0,,1,0
4,Queens,110,1,0,,1,365
4,Queens,90,1,0,,1,0
4,Queens,51,1,36,5.65,9,322
4,Queens,55,2,12,3.05,3,79
4,Queens,35,3,75,2.09,1,346
4,Queens,30,1,1,0.26,1,0
4,Queens,120,1,0,,9,90
4,Queens,50,1,0,,1,0
4,Queens,30,1,4,0.4,4,268
4,Queens,45,1,0,,2,87
4,Queens,160,1,4,0.22,2,87
4,Queens,25,3,16,0.69,1,0
4,Queens,119,1,3,0.1,7,365
4,Queens,68,5,4,0.72,1,0
4,Queens,38,1,0,,1,89
4,Queens,36,1,44,2.58,2,212
4,Queens,30,2,94,2.37,1,216
4,Queens,250,5,0,,1,365
4,Queens,65,2,6,1.06,4,175
4,Queens,369,1,1,0.42,9,311
4,Queens,180,1,3,1.73,2,180
4,Queens,299,1,41,1.41,9,312
4,Queens,89,1,9,3.6,1,177
4,Queens,72,1,0,,15,88
4,Queens,60,1,0,,1,120
4,Queens,50,1,5,2.88,11,76
4,Queens,45,1,25,4.55,3,57
4,Queens,50,3,33,2.4,12,163
4,Queens,65,3,29,2.15,12,162
4,Queens,36,20,0,,2,364
4,Queens,100,3,1,1,5,329
4,Queens,75,3,33,2.38,12,173
4,Queens,35,2,21,0.51,7,358
4,Queens,99,1,26,4.73,1,142
4,Queens,50,1,35,5.53,1,78
4,Queens,0,1,0,,9,356
4,Queens,75,1,70,3.98,1,348
4,Queens,59,2,34,0.84,7,172
4,Queens,58,3,35,0.85,7,362
4,Queens,68,1,25,5.24,1,338
4,Queens,50,3,12,2.79,3,154
4,Queens,40,4,1,1,2,243
4,Queens,210,2,5,1.06,4,170
4,Queens,68,6,41,1.44,1,365
4,Queens,55,1,39,3.28,1,168
4,Queens,0,4,1,1,1,37
4,Queens,77,1,3,2.65,1,179
4,Queens,150,2,56,1.49,3,352
4,Queens,55,1,5,5,3,170
4,Queens,59,10,0,,1,355
4,Queens,75,2,1,1,6,83
4,Queens,60,1,0,,1,0
4,Queens,125,3,1,1,1,365
4,Queens,40,1,20,3.14,4,276
4,Queens,52,1,14,1.3,2,216
4,Queens,60,2,52,3.8,1,78
4,Queens,70,1,11,0.31,5,325
4,Queens,39,1,37,3.98,2,0
4,Queens,80,1,2,0.05,1,0
4,Queens,100,1,0,,1,352
4,Queens,79,3,15,1,1,141
4,Queens,69,2,10,4.35,1,309
4,Queens,146,2,42,5.7,1,103
4,Queens,82,4,17,3.21,2,15
4,Queens,165,1,19,1.47,1,84
4,Queens,82,21,6,1.05,1,0
4,Queens,160,1,7,0.57,1,38
4,Queens,79,2,7,0.53,1,275
4,Queens,168,3,70,2.42,2,332
4,Queens,89,1,10,0.31,1,245
4,Queens,39,1,3,0.87,2,89
4,Queens,75,1,0,,1,0
4,Queens,135,2,0,,1,364
4,Queens,50,1,0,,1,0
4,Queens,278,30,1,0.53,6,69
4,Queens,130,5,5,0.12,2,180
4,Queens,115,2,0,,1,0
4,Queens,125,2,91,2.42,3,327
4,Queens,70,2,20,0.94,1,84
4,Queens,120,4,2,0.08,1,274
4,Queens,105,1,9,3.38,1,158
4,Queens,38,2,15,1.78,3,171
4,Queens,180,1,61,1.65,5,94
4,Queens,238,3,1,1,6,361
4,Queens,76,1,6,1.58,3,90
4,Queens,60,3,2,2,3,194
4,Queens,149,2,4,1.3,1,314
4,Queens,85,14,0,,1,336
4,Queens,75,3,1,0.04,1,0
4,Queens,89,1,13,3.36,2,166
4,Queens,60,2,0,,1,180
4,Queens,50,1,1,0.04,5,325
4,Queens,75,1,0,,1,123
4,Queens,65,2,15,0.91,1,342
4,Queens,99,2,0,,6,361
4,Queens,65,1,0,,3,90
4,Queens,38,2,4,4,3,146
4,Queens,60,1,9,0.26,5,1
4,Queens,125,1,2,0.09,1,0
4,Queens,75,1,0,,1,0
4,Queens,68,1,1,0.07,3,0
4,Queens,45,1,11,6.23,1,155
4,Queens,85,2,7,2.06,1,350
4,Queens,42,1,7,0.58,2,275
4,Queens,62,1,6,6,3,79
4,Queens,69,1,44,2.38,1,315
4,Queens,150,2,18,0.73,1,345
4,Queens,85,5,6,0.2,2,292
4,Queens,85,1,6,0.37,1,0
4,Queens,88,2,0,,2,90
4,Queens,50,3,4,2.07,3,180
4,Queens,65,1,2,2,1,285
4,Queens,62,1,7,5.68,3,167
4,Queens,55,1,1,1,3,362
4,Queens,120,1,1,0.07,1,87
4,Queens,135,1,39,1.5,1,167
4,Queens,30,14,0,,1,0
4,Queens,109,1,52,1.93,1,253
4,Queens,100,1,8,5.85,1,143
4,Queens,268,3,0,,2,116
4,Queens,90,1,0,,1,0
4,Queens,59,7,9,0.74,1,59
4,Queens,54,1,4,4,1,332
4,Queens,80,1,0,,1,167
4,Queens,502,2,3,0.23,2,364
4,Queens,99,1,67,4.58,2,310
4,Queens,100,7,3,0.07,1,0
4,Queens,900,1,10,4.48,4,328
4,Queens,126,1,18,1.07,1,362
4,Queens,60,5,41,1.35,2,348
4,Queens,80,1,7,0.53,1,4
4,Queens,2200,1,13,4.19,4,342
4,Queens,75,2,4,0.85,1,163
4,Queens,300,2,6,0.46,2,8
4,Queens,100,2,0,,1,0
4,Queens,50,1,39,5.55,4,335
4,Queens,100,14,0,,1,0
4,Queens,59,1,2,0.07,2,0
4,Queens,175,1,2,2,1,179
4,Queens,100,1,1,1,1,19
4,Queens,278,2,6,1.41,6,68
4,Queens,56,1,5,1.58,1,82
4,Queens,99,1,9,1.4,1,315
4,Queens,149,1,9,0.85,1,274
4,Queens,100,2,24,0.68,3,158
4,Queens,50,27,0,,1,0
4,Queens,119,2,7,0.45,2,365
4,Queens,90,2,26,1.98,1,65
4,Queens,55,1,0,,1,365
4,Queens,110,4,2,0.07,1,0
4,Queens,59,15,1,0.07,2,0
4,Queens,75,1,1,0.43,3,365
4,Queens,55,1,42,2.5,1,325
4,Queens,75,5,51,1.06,2,354
4,Queens,59,3,81,2.71,1,58
4,Queens,55,1,13,0.37,5,325
4,Queens,75,1,16,1.19,1,0
4,Queens,88,2,1,1,6,103
4,Queens,114,3,31,2.06,2,353
4,Queens,45,1,2,1.13,1,0
4,Queens,85,3,0,,1,74
4,Queens,88,1,1,1,2,365
4,Queens,80,1,0,,1,295
4,Queens,59,2,6,0.41,2,0
4,Queens,40,1,47,5.32,2,0
4,Queens,120,5,3,0.05,1,0
4,Queens,400,5,2,0.67,1,1
4,Queens,40,1,11,0.56,4,90
4,Queens,65,2,1,1,1,13
4,Queens,225,2,16,0.6,1,358
4,Queens,75,4,7,0.49,1,0
4,Queens,120,2,4,0.22,1,0
4,Queens,88,1,5,0.29,2,365
4,Queens,59,1,1,0.07,3,0
4,Queens,150,1,0,,1,0
4,Queens,59,1,4,0.28,3,0
4,Queens,94,2,3,0.93,1,163
4,Queens,123,1,0,,1,0
4,Queens,97,30,2,1.13,3,127
4,Queens,49,1,150,7.99,1,273
4,Queens,90,1,0,,1,365
4,Queens,60,1,14,7.24,2,321
4,Queens,90,1,12,1.59,4,361
4,Queens,99,1,16,0.61,1,362
4,Queens,60,3,1,0.04,1,365
4,Queens,35,1,40,6.12,2,97
4,Queens,94,1,11,1.3,4,176
4,Queens,300,1,3,0.24,4,84
4,Queens,40,1,18,2.24,2,0
4,Queens,130,2,19,2.04,4,351
4,Queens,35,1,51,7.5,2,119
4,Queens,125,7,0,,1,365
4,Queens,100,1,36,2.26,4,174
4,Queens,50,1,33,8.32,2,74
4,Queens,38,1,0,,1,347
4,Queens,375,2,12,0.5,1,362
4,Queens,75,1,1,0.11,1,364
4,Queens,80,1,68,6.2,1,162
4,Queens,45,1,8,1.48,2,0
4,Queens,65,1,10,0.93,1,330
4,Queens,130,2,3,2.43,1,362
4,Queens,50,1,4,2.18,1,0
4,Queens,60,2,0,,1,364
4,Queens,75,1,1,1,1,167
4,Queens,75,1,4,0.07,1,0
4,Queens,85,1,1,0.08,1,87
4,Queens,40,1,32,2.96,1,359
4,Queens,75,2,99,1.82,1,335
4,Queens,43,4,0,,5,89
4,Queens,49,4,1,0.17,5,89
4,Queens,56,4,0,,5,89
4,Queens,92,3,15,3.52,1,82
4,Queens,186,5,0,,2,266
4,Queens,60,2,2,0.44,1,179
4,Queens,100,1,4,4,1,64
4,Queens,49,3,0,,5,88
4,Queens,35,14,2,1.09,4,350
4,Queens,95,4,23,3.25,1,133
4,Queens,105,30,0,,1,0
4,Queens,34,10,9,0.7,4,351
4,Queens,95,2,46,2.47,1,89
4,Queens,75,1,2,2,1,62
4,Queens,100,1,0,,1,0
4,Queens,95,30,4,0.61,4,352
4,Queens,87,2,36,3.31,1,0
4,Queens,49,4,4,0.63,5,89
4,Queens,30,3,12,0.22,1,264
4,Queens,100,1,0,,1,365
4,Queens,80,2,2,0.92,1,360
4,Queens,69,2,1,0.18,1,32
4,Queens,180,2,5,2.27,1,4
4,Queens,99,1,0,,1,89
4,Queens,159,1,28,4.86,1,71
4,Queens,40,2,2,0.21,1,0
4,Queens,60,3,3,0.19,1,0
4,Queens,65,3,4,0.69,1,57
4,Queens,35,7,2,0.44,4,350
4,Queens,115,2,0,,1,0
4,Queens,49,1,0,,2,365
4,Queens,54,2,8,3,2,46
4,Queens,85,1,30,2.41,2,349
4,Queens,150,1,0,,1,364
4,Queens,140,3,6,2.28,1,165
4,Queens,100,2,1,0.05,1,0
4,Queens,100,1,0,,1,365
4,Queens,47,7,3,0.14,3,359
4,Queens,162,1,0,,1,364
4,Queens,70,2,11,0.52,1,342
4,Queens,150,1,0,,3,365
4,Queens,60,1,5,5,1,49
4,Queens,150,1,0,,3,363
4,Queens,200,5,0,,1,0
4,Queens,150,1,0,,3,364
4,Queens,36,3,3,0.12,2,364
4,Queens,85,4,0,,2,17
4,Queens,200,2,2,0.15,1,334
4,Queens,98,14,0,,1,0
4,Queens,55,1,0,,2,365
4,Queens,45,1,3,1.3,2,364
4,Queens,42,3,0,,1,90
4,Queens,80,1,4,1.82,2,365
4,Queens,140,2,50,0.95,1,39
4,Queens,90,21,0,,3,275
4,Queens,59,7,5,0.21,3,334
4,Queens,100,1,10,0.42,1,2
4,Queens,60,15,0,,1,361
4,Queens,148,2,29,1.3,1,317
4,Queens,100,3,2,0.76,1,9
4,Queens,300,2,4,1.35,1,331
4,Queens,65,3,2,0.12,1,360
4,Queens,65,4,0,,1,0
4,Queens,45,1,0,,1,0
4,Queens,95,1,2,0.82,3,357
4,Queens,70,3,0,,1,179
4,Queens,100,1,0,,1,53
4,Queens,80,3,0,,2,89
4,Queens,26,6,12,0.46,3,225
4,Queens,120,1,0,,2,365
4,Queens,65,1,1,0.05,1,364
4,Queens,450,2,3,0.24,1,365
4,Queens,85,2,61,2.46,1,165
4,Queens,381,3,0,,1,93
4,Queens,20,6,7,0.29,3,206
4,Queens,24,6,4,0.14,3,196
4,Queens,60,4,0,,1,358
4,Queens,100,2,0,,2,351
4,Queens,50,1,0,,2,14
4,Queens,120,2,3,3,2,352
4,Queens,100,2,9,1.91,1,81
4,Queens,45,1,8,0.61,3,337
4,Queens,55,1,1,0.08,3,275
4,Queens,200,1,0,,1,365
4,Queens,45,1,1,1,2,4
4,Queens,125,3,0,,1,363
4,Queens,55,2,10,0.67,3,274
4,Queens,154,1,0,,1,150
4,Queens,130,1,0,,1,88
4,Queens,100,2,0,,1,0
4,Queens,187,2,5,1.01,3,360
4,Queens,46,1,19,4.67,2,0
4,Queens,75,1,0,,1,243
4,Queens,68,3,14,2.47,1,157
4,Queens,74,14,97,1.4,3,83
4,Queens,89,3,17,0.27,5,364
4,Queens,92,1,59,5.46,1,302
4,Queens,80,2,9,0.53,1,0
4,Queens,85,4,6,0.19,1,0
4,Queens,90,7,2,0.07,1,0
4,Queens,115,2,16,0.44,1,235
4,Queens,90,3,0,,1,0
4,Queens,75,1,57,2.3,3,359
4,Queens,60,2,49,4.05,1,303
4,Queens,98,4,134,3.18,1,11
4,Queens,40,2,35,2.38,4,297
4,Queens,150,5,0,,1,364
4,Queens,50,4,52,1.25,1,355
4,Queens,55,2,34,4.74,1,289
4,Queens,50,1,50,3.72,1,170
4,Queens,75,1,21,6.24,2,65
4,Queens,100,2,11,2.16,1,339
4,Queens,74,1,40,0.66,1,338
4,Queens,50,5,0,,5,357
4,Queens,38,2,4,2.45,3,175
4,Queens,65,3,5,0.3,1,358
4,Queens,89,2,4,0.11,1,177
4,Queens,40,1,2,0.09,1,0
4,Queens,490,1,19,1.23,1,334
4,Queens,23,1,79,6.25,7,347
4,Queens,23,1,0,,1,0
4,Queens,73,1,26,1.08,1,364
4,Queens,45,1,24,3.64,2,21
4,Queens,59,30,53,0.82,5,365
4,Queens,210,2,0,,1,364
4,Queens,100,30,39,1.33,1,358
4,Queens,150,2,2,1.58,2,21
4,Queens,109,1,2,0.11,1,0
4,Queens,75,2,0,,1,0
4,Queens,125,2,6,0.45,1,319
4,Queens,104,2,95,3.91,1,208
4,Queens,35,7,5,0.41,3,0
4,Queens,26,1,0,,7,358
4,Queens,50,2,19,0.71,1,255
4,Queens,80,1,0,,3,103
4,Queens,150,2,31,2.4,1,159
4,Queens,60,2,3,0.49,4,357
4,Queens,80,1,44,3.82,1,311
4,Queens,179,2,54,3.29,2,349
4,Queens,80,2,8,0.48,1,364
4,Queens,90,2,14,2.43,1,78
4,Queens,48,2,2,0.65,2,336
4,Queens,50,4,2,0.05,1,0
4,Queens,100,1,8,0.34,2,291
4,Queens,90,1,15,9.78,1,315
4,Queens,65,1,7,2.76,2,0
4,Queens,45,1,49,2.62,4,342
4,Queens,100,2,6,0.44,1,0
4,Queens,47,2,10,5,1,73
4,Queens,50,3,1,1,1,179
4,Queens,19,1,1,1,4,273
4,Queens,45,2,26,1.02,2,347
4,Queens,31,1,0,,7,176
4,Queens,150,2,0,,1,0
4,Queens,75,1,0,,1,363
4,Queens,50,1,5,0.3,2,361
4,Queens,80,2,5,3.41,1,0
4,Queens,45,2,52,1.99,1,330
4,Queens,50,1,11,0.73,2,360
4,Queens,195,2,1,1,1,284
4,Queens,150,3,0,,1,362
4,Queens,50,1,4,1.4,1,38
4,Queens,50,1,0,,1,0
4,Queens,48,1,31,5.03,1,206
4,Queens,50,1,0,,1,0
4,Queens,75,1,63,2.51,3,356
4,Queens,44,2,6,6,1,3
4,Queens,50,20,0,,1,0
4,Queens,69,2,66,5.04,1,131
4,Queens,46,2,77,3.62,1,337
4,Queens,67,1,108,6.24,2,170
4,Queens,20,1,0,,3,365
4,Queens,45,4,8,0.12,3,151
4,Queens,56,2,13,1.1,1,251
4,Queens,125,1,2,0.44,1,0
4,Queens,67,1,1,1,1,364
4,Queens,65,3,3,1.25,1,177
4,Queens,80,3,2,0.5,1,11
4,Queens,144,1,0,,3,24
4,Queens,60,3,9,0.62,1,354
4,Queens,44,1,31,1.39,3,303
4,Queens,60,2,8,3.29,1,352
4,Queens,42,1,6,1.06,2,146
4,Queens,125,7,0,,1,0
4,Queens,59,1,21,10.33,2,99
4,Queens,144,2,9,0.4,1,306
4,Queens,40,4,9,2.18,2,44
4,Queens,75,1,26,1.74,3,87
4,Queens,55,4,6,0.25,1,300
4,Queens,26,1,0,,4,280
4,Queens,0,1,0,,7,364
4,Queens,55,1,49,2.89,3,70
4,Queens,48,1,21,11.45,4,164
4,Queens,105,7,2,0.1,1,0
4,Queens,35,1,74,4.53,7,105
4,Queens,69,1,16,7.87,4,150
4,Queens,75,2,0,,1,365
4,Queens,58,2,8,2.55,1,261
4,Queens,35,1,12,0.81,1,330
4,Queens,55,2,5,2.94,3,174
4,Queens,79,15,27,0.46,5,307
4,Queens,60,4,0,,4,29
4,Queens,130,1,32,2.43,1,164
4,Queens,29,1,0,,4,179
4,Queens,47,1,14,0.83,2,155
4,Queens,60,5,0,,4,87
4,Queens,149,1,0,,4,136
4,Queens,91,3,47,2.17,2,156
4,Queens,145,1,39,3.15,1,153
4,Queens,95,3,0,,1,358
4,Queens,55,4,1,0.83,5,355
4,Queens,50,1,7,3.5,4,166
4,Queens,125,2,28,1.92,1,319
4,Queens,80,1,2,2,1,0
4,Queens,23,1,2,2,7,127
4,Queens,99,7,10,0.16,5,364
4,Queens,55,1,15,2.24,2,18
4,Queens,200,30,0,,1,88
4,Queens,46,4,41,1.28,2,273
4,Queens,40,1,1,1,2,362
4,Queens,60,1,33,2.08,1,303
4,Queens,70,1,13,4.94,1,333
4,Queens,60,2,27,1.43,1,167
4,Queens,33,4,33,2.06,1,22
4,Queens,85,2,4,0.48,1,276
4,Queens,150,2,0,,1,365
4,Queens,120,1,12,3.56,2,66
4,Queens,90,1,133,4.93,1,324
4,Queens,100,1,0,,1,0
4,Queens,75,1,49,1.94,3,357
4,Queens,38,7,0,,1,0
4,Queens,478,2,0,,1,0
4,Queens,60,1,13,0.88,1,304
4,Queens,70,1,22,2.04,1,79
4,Queens,50,1,50,2.69,4,326
4,Queens,46,1,0,,1,0
4,Queens,130,2,0,,1,314
4,Queens,49,14,54,0.85,5,365
4,Queens,40,1,0,,2,365
4,Queens,55,6,28,0.83,2,284
4,Queens,48,1,97,4.94,1,321
4,Queens,100,3,74,2.93,1,180
4,Queens,109,4,0,,5,360
4,Queens,200,2,1,0.68,1,365
4,Queens,189,3,0,,1,89
4,Queens,130,3,17,1.06,2,156
4,Queens,73,2,99,3.16,1,308
4,Queens,19,1,7,0.27,1,0
4,Queens,100,2,12,0.36,1,194
4,Queens,85,1,4,0.3,1,0
4,Queens,130,1,0,,1,365
4,Queens,139,1,0,,1,0
4,Queens,250,1,2,1,1,0
4,Queens,150,6,0,,1,184
4,Queens,150,5,7,0.53,1,87
4,Queens,45,20,1,0.06,1,0
4,Queens,75,1,17,1.07,3,86
4,Queens,55,5,18,0.76,2,357
4,Queens,55,5,0,,1,335
4,Queens,69,2,0,,3,177
4,Queens,75,1,16,1.3,3,81
4,Queens,41,1,120,3.91,3,346
4,Queens,46,1,0,,2,174
4,Queens,65,3,1,0.21,1,362
4,Queens,250,1,0,,1,363
4,Queens,52,1,111,4.31,3,360
4,Queens,70,1,10,0.94,3,83
4,Queens,55,2,60,0.71,7,365
4,Queens,75,1,19,0.95,8,364
4,Queens,77,1,7,0.56,8,365
4,Queens,159,1,0,,2,179
4,Queens,60,21,0,,3,365
4,Queens,90,1,1,0.38,8,364
4,Queens,89,3,1,0.2,8,354
4,Queens,38,5,32,1.49,1,336
4,Queens,90,1,10,0.6,8,334
4,Queens,47,3,3,0.43,2,81
4,Queens,70,1,1,0.11,3,336
4,Queens,125,1,0,,1,365
4,Queens,133,1,0,,1,365
4,Queens,180,3,9,2.67,1,157
4,Queens,95,2,10,1.09,1,175
4,Queens,180,1,30,1.63,1,337
4,Queens,100,1,10,2.22,2,334
4,Queens,61,2,0,,1,178
4,Queens,63,3,0,,2,244
4,Queens,65,1,20,1.19,2,154
4,Queens,186,1,40,2.33,2,330
4,Queens,100,1,3,0.7,2,149
4,Queens,150,2,6,3.21,1,63
4,Queens,85,1,1,0.08,2,179
4,Queens,129,3,0,,3,364
4,Queens,95,1,0,,1,89
4,Queens,54,2,20,2.68,1,3
4,Queens,63,2,113,2.66,2,318
4,Queens,60,1,12,2.98,4,349
4,Queens,90,1,1,0.51,3,365
4,Queens,127,5,12,2.59,1,103
4,Queens,40,1,0,,1,333
4,Queens,50,28,10,1.56,2,76
4,Queens,150,1,96,7.18,3,71
4,Queens,55,2,49,0.58,7,365
4,Queens,50,1,38,5.7,3,365
4,Queens,80,2,4,0.28,1,0
4,Queens,40,1,5,0.54,3,331
4,Queens,125,1,5,4.05,1,361
4,Queens,55,2,75,3.15,1,159
4,Queens,61,1,59,5.27,1,0
4,Queens,108,3,6,1.45,1,362
